YEAR,MO,DY,HR,WD10M,T2M,RH2M,QV2M,T2MDEW,U10M,PS,T2MWET,WS10M,V10M,PRECTOTCORR
2021,3,13,16,227.04,9.58,72.12,5.62,4.83,4.21,96.17,7.21,5.75,3.92,0.18
2021,3,13,17,229.17,8.15,81.94,5.74,5.27,3.73,96.19,6.71,4.94,3.23,0.24
2021,3,13,18,232.25,7.57,86.0,5.8,5.4,3.95,96.25,6.48,4.99,3.05,0.37
2021,3,13,19,234.65,7.05,88.31,5.74,5.26,3.55,96.24,6.15,4.35,2.52,0.17
2021,3,13,20,248.6,6.41,89.62,5.62,4.86,3.87,96.24,5.64,4.15,1.52,0.21
2021,3,13,21,265.12,5.73,90.06,5.37,4.25,4.12,96.28,4.99,4.13,0.35,0.35
2021,3,13,22,272.48,5.33,88.62,5.13,3.61,3.97,96.31,4.47,3.97,-0.17,0.3
2021,3,13,23,272.39,4.58,88.06,4.82,2.8,3.55,96.32,3.69,3.56,-0.15,0.25
2021,3,14,0,273.9,3.78,90.0,4.7,2.31,3.21,96.31,3.05,3.22,-0.22,0.45
2021,3,14,1,282.01,3.29,91.56,4.58,2.08,3.3,96.32,2.69,3.38,-0.7,0.59
2021,3,14,2,291.38,2.92,92.62,4.52,1.87,3.13,96.33,2.39,3.36,-1.23,0.37
2021,3,14,3,295.27,2.44,93.44,4.39,1.51,2.93,96.36,1.98,3.24,-1.38,0.17
2021,3,14,4,298.12,2.16,93.38,4.33,1.23,3.17,96.4,1.69,3.6,-1.7,0.16
2021,3,14,5,301.17,1.65,93.69,4.15,0.76,3.24,96.46,1.2,3.79,-1.96,0.18
2021,3,14,6,303.1,1.83,92.81,4.15,0.8,3.7,96.54,1.32,4.42,-2.41,0.18
2021,3,14,7,308.61,2.6,88.25,4.21,0.87,4.66,96.63,1.73,5.96,-3.72,0.24
2021,3,14,8,313.02,3.6,80.19,4.09,0.53,4.91,96.71,2.07,6.71,-4.58,0.24
2021,3,14,9,314.19,4.76,70.38,3.91,-0.13,4.79,96.75,2.31,6.68,-4.66,0.15
2021,3,14,10,313.28,5.78,63.5,3.78,-0.59,4.68,96.77,2.59,6.43,-4.41,0.12
2021,3,14,11,312.15,6.45,60.12,3.72,-0.7,4.53,96.79,2.87,6.11,-4.1,0.14
2021,3,14,12,309.17,7.08,58.0,3.78,-0.6,4.64,96.78,3.24,5.99,-3.78,0.09
2021,3,14,13,308.42,7.71,55.31,3.72,-0.66,4.88,96.77,3.53,6.22,-3.87,0.09
2021,3,14,14,310.28,7.95,53.94,3.72,-0.77,5.12,96.8,3.58,6.71,-4.34,0.09
2021,3,14,15,312.6,7.65,56.0,3.78,-0.55,4.85,96.82,3.55,6.59,-4.46,0.11
2021,3,14,16,314.41,6.54,65.12,4.09,0.48,3.84,96.86,3.51,5.37,-3.76,0.16
2021,3,14,17,313.73,4.43,79.94,4.33,1.29,2.89,96.92,2.86,4.0,-2.77,0.17
2021,3,14,18,309.74,3.41,86.88,4.33,1.46,2.78,96.98,2.44,3.62,-2.31,0.08
2021,3,14,19,303.39,3.12,90.19,4.46,1.69,2.75,97.0,2.4,3.29,-1.81,0.08
2021,3,14,20,299.86,2.7,92.44,4.39,1.61,2.84,97.01,2.15,3.28,-1.63,0.09
2021,3,14,21,300.59,2.71,93.0,4.46,1.72,3.04,97.03,2.21,3.53,-1.8,0.09
2021,3,14,22,302.69,2.44,94.62,4.46,1.68,2.92,97.04,2.06,3.47,-1.88,0.07
2021,3,14,23,303.1,1.95,96.62,4.39,1.48,2.62,97.01,1.72,3.13,-1.71,0.08
2021,3,15,0,302.44,1.7,97.25,4.33,1.32,2.42,96.98,1.51,2.87,-1.54,0.1
2021,3,15,1,301.08,1.5,97.5,4.27,1.17,2.32,96.93,1.33,2.71,-1.4,0.11
2021,3,15,2,297.33,1.58,97.0,4.27,1.18,2.33,96.89,1.38,2.62,-1.2,0.14
2021,3,15,3,288.16,1.84,96.31,4.33,1.33,2.48,96.88,1.59,2.61,-0.81,0.23
2021,3,15,4,275.38,1.83,96.75,4.33,1.39,2.41,96.87,1.61,2.42,-0.23,0.39
2021,3,15,5,267.11,1.87,96.56,4.33,1.41,2.79,96.86,1.64,2.79,0.14,0.48
2021,3,15,6,253.79,1.91,95.88,4.33,1.34,3.12,96.83,1.62,3.25,0.91,0.63
2021,3,15,7,253.06,2.4,94.56,4.39,1.62,3.62,96.8,2.01,3.78,1.1,0.69
2021,3,15,8,267.11,3.46,92.44,4.64,2.35,4.48,96.8,2.9,4.49,0.23,0.76
2021,3,15,9,283.65,4.29,91.69,4.88,3.05,4.95,96.79,3.67,5.1,-1.2,0.77
2021,3,15,10,294.99,4.9,91.12,5.07,3.59,5.08,96.76,4.25,5.6,-2.37,0.7
2021,3,15,11,303.25,5.42,90.81,5.25,4.06,5.15,96.74,4.74,6.16,-3.38,0.65
2021,3,15,12,308.47,6.15,89.88,5.49,4.64,5.36,96.71,5.39,6.84,-4.26,0.52
2021,3,15,13,314.27,7.13,85.69,5.62,4.93,5.3,96.68,6.03,7.4,-5.16,0.5
2021,3,15,14,318.75,7.75,82.5,5.62,4.99,4.9,96.66,6.37,7.43,-5.59,0.49
2021,3,15,15,323.6,7.57,84.38,5.68,5.12,3.99,96.66,6.35,6.73,-5.41,0.47
2021,3,15,16,326.35,6.88,89.56,5.74,5.31,3.17,96.69,6.1,5.72,-4.77,0.47
2021,3,15,17,327.93,5.65,95.19,5.62,4.97,2.69,96.76,5.31,5.06,-4.29,0.41
2021,3,15,18,330.01,5.03,97.44,5.49,4.68,2.57,96.83,4.86,5.14,-4.45,0.16
2021,3,15,19,333.61,4.86,97.06,5.37,4.46,2.5,96.91,4.65,5.63,-5.04,0.13
2021,3,15,20,338.38,4.62,97.19,5.31,4.23,2.06,96.98,4.43,5.6,-5.2,0.1
2021,3,15,21,342.61,4.31,97.31,5.19,3.94,1.74,97.05,4.12,5.83,-5.56,0.07
2021,3,15,22,346.1,3.83,97.69,5.07,3.51,1.38,97.09,3.67,5.75,-5.59,0.06
2021,3,15,23,347.24,3.27,98.25,4.88,3.04,1.16,97.12,3.15,5.27,-5.14,0.05
2021,3,16,0,345.46,2.69,98.69,4.7,2.51,1.24,97.16,2.6,4.95,-4.79,0.03
2021,3,16,1,341.57,2.13,98.88,4.52,1.98,1.49,97.18,2.06,4.72,-4.48,0.02
2021,3,16,2,342.61,1.69,98.38,4.33,1.48,1.5,97.2,1.58,5.02,-4.79,0.01
2021,3,16,3,344.88,1.09,98.19,4.15,0.85,1.25,97.24,0.98,4.79,-4.62,0.01
2021,3,16,4,346.04,0.65,97.62,4.03,0.33,1.08,97.29,0.49,4.47,-4.34,0.01
2021,3,16,5,349.34,0.38,97.31,3.91,0.01,0.84,97.34,0.19,4.56,-4.48,0.02
2021,3,16,6,350.54,0.33,96.25,3.85,-0.18,0.74,97.4,0.08,4.51,-4.45,0.02
2021,3,16,7,351.71,0.98,94.12,3.97,0.17,0.7,97.45,0.58,4.82,-4.77,0.01
2021,3,16,8,357.34,2.47,86.81,4.03,0.51,0.27,97.49,1.49,5.9,-5.89,0.01
2021,3,16,9,358.78,4.31,74.5,3.97,0.2,0.14,97.49,2.26,6.58,-6.58,0.01
2021,3,16,10,358.11,5.68,65.38,3.85,-0.28,0.23,97.46,2.7,6.89,-6.88,0.01
2021,3,16,11,357.03,6.73,60.12,3.78,-0.43,0.36,97.44,3.15,6.95,-6.94,0.01
2021,3,16,12,356.06,7.48,57.81,3.85,-0.27,0.47,97.41,3.6,6.82,-6.8,0.01
2021,3,16,13,355.16,7.83,57.06,3.91,-0.11,0.56,97.37,3.86,6.66,-6.64,0.01
2021,3,16,14,354.17,7.91,57.5,3.91,0.08,0.65,97.35,4.0,6.38,-6.35,0.01
2021,3,16,15,353.47,7.48,60.81,4.03,0.43,0.66,97.33,3.95,5.84,-5.8,0.02
2021,3,16,16,354.49,6.46,70.12,4.33,1.44,0.41,97.33,3.95,4.23,-4.21,0.02
2021,3,16,17,358.65,4.26,87.19,4.64,2.34,0.05,97.33,3.3,2.32,-2.32,0.02
2021,3,16,18,3.75,3.37,89.81,4.46,1.87,-0.12,97.3,2.62,1.91,-1.91,0.09
2021,3,16,19,13.2,3.51,88.5,4.46,1.8,-0.27,97.26,2.65,1.16,-1.13,0.2
2021,3,16,20,47.64,3.49,92.0,4.64,2.32,-0.27,97.23,2.9,0.36,-0.24,0.34
2021,3,16,21,166.76,3.37,95.75,4.76,2.76,-0.06,97.2,3.06,0.27,0.27,0.4
2021,3,16,22,247.07,3.36,96.31,4.82,2.83,0.41,97.17,3.09,0.44,0.17,0.37
2021,3,16,23,302.91,3.55,95.88,4.88,2.93,0.93,97.12,3.24,1.11,-0.6,0.31
2021,3,17,0,319.62,3.9,96.31,5.0,3.3,1.42,97.08,3.6,2.19,-1.67,0.3
2021,3,17,1,320.46,4.28,97.75,5.19,3.9,1.66,97.01,4.09,2.61,-2.02,0.39
2021,3,17,2,321.69,4.58,97.75,5.31,4.24,2.12,96.94,4.41,3.42,-2.68,0.39
2021,3,17,3,323.46,4.87,97.75,5.43,4.54,2.62,96.89,4.7,4.4,-3.53,0.4
2021,3,17,4,330.39,4.9,97.5,5.43,4.55,2.95,96.89,4.73,5.98,-5.2,0.38
2021,3,17,5,335.59,4.52,97.19,5.31,4.15,2.76,96.92,4.33,6.67,-6.08,0.36
2021,3,17,6,337.64,4.27,96.88,5.19,3.83,2.61,96.98,4.05,6.86,-6.34,0.28
2021,3,17,7,341.6,4.48,94.81,5.13,3.74,2.33,97.02,4.11,7.38,-7.0,0.23
2021,3,17,8,347.74,4.97,90.25,5.07,3.52,1.71,97.07,4.25,8.06,-7.88,0.2
2021,3,17,9,350.8,5.68,84.31,4.94,3.26,1.36,97.08,4.47,8.5,-8.39,0.21
2021,3,17,10,352.9,6.58,76.69,4.82,2.81,1.09,97.07,4.69,8.85,-8.78,0.21
2021,3,17,11,354.07,7.24,70.69,4.64,2.3,0.91,97.04,4.76,8.84,-8.8,0.19
2021,3,17,12,354.41,7.61,67.56,4.52,2.01,0.84,97.02,4.81,8.67,-8.62,0.18
2021,3,17,13,354.32,7.75,66.62,4.52,1.95,0.86,96.99,4.85,8.68,-8.63,0.17
2021,3,17,14,354.04,7.46,68.25,4.52,2.01,0.91,96.98,4.74,8.81,-8.76,0.17
2021,3,17,15,352.92,6.63,72.62,4.58,2.09,1.05,96.97,4.37,8.49,-8.43,0.13
2021,3,17,16,349.96,5.55,79.75,4.64,2.35,1.27,96.98,3.94,7.26,-7.15,0.13
2021,3,17,17,343.04,4.14,89.5,4.7,2.59,1.68,97.0,3.37,5.76,-5.51,0.1
2021,3,17,18,338.11,3.21,94.94,4.7,2.5,2.02,97.03,2.86,5.41,-5.02,0.04
2021,3,17,19,336.54,2.68,97.88,4.64,2.4,2.08,97.04,2.54,5.22,-4.79,0.05
2021,3,17,20,336.94,2.42,98.62,4.64,2.25,1.97,97.06,2.33,5.03,-4.62,0.04
2021,3,17,21,338.94,2.43,98.06,4.58,2.17,1.88,97.06,2.3,5.24,-4.89,0.03
2021,3,17,22,343.22,2.35,97.88,4.58,2.08,1.62,97.07,2.21,5.63,-5.39,0.01
2021,3,17,23,346.94,2.07,97.5,4.46,1.74,1.36,97.07,1.9,6.01,-5.86,0.01
2021,3,18,0,351.12,1.45,97.06,4.21,1.05,0.98,97.07,1.26,6.33,-6.25,0.01
2021,3,18,1,351.06,0.79,96.81,4.03,0.36,0.92,97.04,0.58,5.93,-5.86,0.01
2021,3,18,2,348.49,0.23,96.69,3.85,-0.22,1.12,97.0,-0.0,5.64,-5.52,0.01
2021,3,18,3,346.4,-0.17,96.75,3.72,-0.63,1.35,96.99,-0.39,5.75,-5.59,0.01
2021,3,18,4,346.77,-0.42,96.81,3.66,-0.88,1.36,97.02,-0.65,5.94,-5.78,0.01
2021,3,18,5,348.21,-0.68,97.06,3.6,-1.15,1.2,97.03,-0.92,5.89,-5.77,0.01
2021,3,18,6,350.28,-0.56,95.56,3.6,-1.24,1.01,97.05,-0.9,5.97,-5.88,0.01
2021,3,18,7,354.58,0.44,90.06,3.66,-0.96,0.62,97.04,-0.26,6.53,-6.5,0.01
2021,3,18,8,359.19,2.08,80.12,3.66,-0.96,0.1,97.04,0.56,7.14,-7.14,0.01
2021,3,18,9,0.62,3.25,68.5,3.42,-1.94,-0.08,97.01,0.65,7.25,-7.25,0.01
2021,3,18,10,359.38,4.17,61.81,3.3,-2.43,0.08,96.96,0.87,7.24,-7.24,0.01
2021,3,18,11,358.41,4.82,58.38,3.23,-2.59,0.2,96.9,1.12,7.34,-7.34,0.0
2021,3,18,12,358.08,5.4,56.19,3.23,-2.56,0.25,96.83,1.42,7.47,-7.46,0.0
2021,3,18,13,358.06,5.51,56.19,3.3,-2.46,0.26,96.76,1.52,7.61,-7.61,0.01
2021,3,18,14,358.76,5.35,56.94,3.3,-2.43,0.16,96.7,1.46,7.58,-7.58,0.01
2021,3,18,15,358.27,4.84,58.94,3.3,-2.45,0.23,96.66,1.2,7.49,-7.48,0.01
2021,3,18,16,355.74,3.92,63.94,3.36,-2.22,0.51,96.64,0.85,6.83,-6.81,0.0
2021,3,18,17,348.97,2.17,75.88,3.48,-1.6,1.02,96.65,0.29,5.35,-5.25,0.0
2021,3,18,18,342.8,0.94,84.0,3.54,-1.43,1.52,96.66,-0.25,5.15,-4.92,0.01
2021,3,18,19,338.55,0.15,89.0,3.54,-1.42,1.82,96.64,-0.63,4.98,-4.63,0.0
2021,3,18,20,338.08,-0.52,92.62,3.48,-1.6,1.79,96.63,-1.06,4.79,-4.45,0.01
2021,3,18,21,339.38,-1.15,96.06,3.42,-1.8,1.55,96.59,-1.47,4.42,-4.13,0.0
2021,3,18,22,343.4,-1.49,97.5,3.42,-1.99,1.21,96.53,-1.74,4.24,-4.06,0.0
2021,3,18,23,349.24,-1.25,94.94,3.36,-2.08,0.84,96.48,-1.67,4.48,-4.4,0.0
2021,3,19,0,349.07,-1.02,93.94,3.42,-1.95,0.79,96.42,-1.49,4.16,-4.09,0.0
2021,3,19,1,349.15,-1.04,94.94,3.42,-1.85,0.76,96.37,-1.45,4.03,-3.95,0.0
2021,3,19,2,346.76,-1.23,96.69,3.48,-1.8,0.81,96.29,-1.51,3.55,-3.45,0.0
2021,3,19,3,344.47,-1.3,97.56,3.48,-1.77,0.95,96.25,-1.53,3.56,-3.43,0.0
2021,3,19,4,340.13,-1.46,98.81,3.48,-1.78,1.11,96.21,-1.63,3.26,-3.07,0.0
2021,3,19,5,339.22,-1.65,99.62,3.42,-1.88,1.18,96.19,-1.77,3.33,-3.11,0.0
2021,3,19,6,343.3,-0.99,94.38,3.42,-1.86,1.15,96.19,-1.42,4.0,-3.83,0.0
2021,3,19,7,356.55,0.94,80.94,3.42,-1.92,0.29,96.2,-0.49,4.8,-4.79,0.0
2021,3,19,8,8.33,3.41,63.31,3.17,-2.82,-0.87,96.21,0.3,5.99,-5.92,0.0
2021,3,19,9,11.43,5.19,52.38,2.99,-3.65,-1.3,96.22,0.76,6.58,-6.45,0.0
2021,3,19,10,12.48,6.43,46.62,2.93,-4.03,-1.51,96.22,1.2,6.98,-6.81,0.0
2021,3,19,11,13.05,7.32,44.06,2.93,-3.99,-1.59,96.2,1.66,7.03,-6.84,0.0
2021,3,19,12,13.33,7.81,43.0,2.93,-3.87,-1.64,96.19,1.98,7.11,-6.92,0.0
2021,3,19,13,13.34,7.88,43.19,2.99,-3.76,-1.66,96.18,2.06,7.18,-6.98,0.0
2021,3,19,14,12.95,7.56,44.94,3.05,-3.53,-1.64,96.19,2.01,7.32,-7.13,0.0
2021,3,19,15,12.19,6.95,48.38,3.11,-3.11,-1.55,96.21,1.92,7.36,-7.2,0.0
2021,3,19,16,9.47,5.82,55.56,3.3,-2.32,-1.13,96.25,1.75,6.88,-6.79,0.0
2021,3,19,17,4.32,3.75,69.0,3.54,-1.38,-0.48,96.32,1.19,6.33,-6.31,0.0
2021,3,19,18,2.04,2.5,78.75,3.72,-0.8,-0.24,96.41,0.85,6.79,-6.79,0.0
2021,3,19,19,356.66,1.33,88.25,3.85,-0.37,0.37,96.48,0.48,6.3,-6.29,0.0
2021,3,19,20,349.62,0.2,96.81,3.91,-0.23,1.05,96.51,-0.02,5.85,-5.76,0.0
2021,3,19,21,347.67,-0.42,100.0,3.85,-0.39,1.23,96.57,-0.41,5.78,-5.65,0.0
2021,3,19,22,344.18,-0.62,98.62,3.72,-0.88,1.62,96.61,-0.74,5.96,-5.73,0.0
2021,3,19,23,343.21,-0.92,97.5,3.54,-1.35,1.74,96.64,-1.13,6.03,-5.77,0.0
2021,3,20,0,344.37,-1.77,100.0,3.48,-1.77,1.41,96.67,-1.77,5.25,-5.05,0.0
2021,3,20,1,339.01,-2.24,100.0,3.36,-2.13,1.88,96.69,-2.18,5.26,-4.91,0.0
2021,3,20,2,336.67,-2.31,99.75,3.23,-2.59,2.3,96.72,-2.45,5.82,-5.34,0.0
2021,3,20,3,336.48,-2.63,99.12,3.11,-3.02,2.39,96.74,-2.82,5.99,-5.49,0.0
2021,3,20,4,334.14,-3.1,99.38,2.99,-3.49,2.59,96.78,-3.3,5.93,-5.34,0.0
2021,3,20,5,334.0,-3.42,99.19,2.93,-3.85,2.63,96.83,-3.64,6.01,-5.4,0.0
2021,3,20,6,340.95,-2.92,95.69,2.93,-3.79,2.17,96.9,-3.35,6.65,-6.29,0.0
2021,3,20,7,352.16,-1.21,86.69,3.05,-3.22,1.02,96.95,-2.22,7.44,-7.38,0.0
2021,3,20,8,2.52,1.59,70.38,3.11,-3.14,-0.36,96.99,-0.77,8.19,-8.18,0.0
2021,3,20,9,7.85,4.05,55.75,2.93,-3.88,-1.22,97.0,0.08,8.93,-8.84,0.0
2021,3,20,10,9.36,5.56,48.75,2.87,-4.24,-1.57,96.99,0.65,9.65,-9.52,0.0
2021,3,20,11,10.02,6.48,46.44,2.87,-4.06,-1.78,96.97,1.2,10.23,-10.08,0.0
2021,3,20,12,10.43,6.94,45.75,2.93,-3.84,-1.92,96.94,1.55,10.61,-10.44,0.0
2021,3,20,13,10.25,6.99,46.19,2.99,-3.68,-1.92,96.92,1.65,10.8,-10.62,0.0
2021,3,20,14,10.37,6.62,47.81,2.99,-3.56,-1.95,96.91,1.54,10.85,-10.67,0.0
2021,3,20,15,11.52,5.9,50.31,2.99,-3.56,-2.13,96.9,1.17,10.68,-10.47,0.0
2021,3,20,16,12.0,4.68,54.56,2.99,-3.6,-2.05,96.92,0.55,9.88,-9.66,0.0
2021,3,20,17,9.19,2.77,63.75,3.05,-3.31,-1.34,96.96,-0.27,8.41,-8.3,0.0
2021,3,20,18,5.23,1.23,72.31,3.11,-3.11,-0.71,97.0,-0.94,7.8,-7.77,0.0
2021,3,20,19,1.07,0.22,77.12,3.05,-3.23,-0.13,97.03,-1.5,7.14,-7.14,0.0
2021,3,20,20,355.11,-0.81,83.56,3.05,-3.27,0.55,97.06,-2.05,6.42,-6.4,0.0
2021,3,20,21,349.81,-1.62,88.12,3.05,-3.45,1.09,97.06,-2.53,6.18,-6.09,0.0
2021,3,20,22,345.59,-2.29,91.31,2.99,-3.7,1.45,97.07,-2.99,5.84,-5.66,0.0
2021,3,20,23,341.92,-2.88,93.88,2.87,-3.99,1.73,97.05,-3.44,5.59,-5.31,0.0
2021,3,21,0,337.23,-3.38,96.12,2.87,-4.22,2.12,97.02,-3.81,5.49,-5.06,0.0
2021,3,21,1,332.48,-3.66,96.38,2.81,-4.49,2.62,96.97,-4.07,5.66,-5.02,0.0
2021,3,21,2,329.05,-3.72,94.31,2.69,-4.82,3.05,96.94,-4.27,5.94,-5.09,0.0
2021,3,21,3,327.0,-3.97,93.62,2.62,-5.17,3.16,96.92,-4.57,5.79,-4.86,0.0
2021,3,21,4,323.24,-4.21,94.19,2.62,-5.35,3.41,96.92,-4.78,5.7,-4.57,0.0
2021,3,21,5,323.64,-4.14,93.19,2.56,-5.4,3.45,96.95,-4.77,5.81,-4.68,0.0
2021,3,21,6,324.84,-3.17,87.94,2.62,-5.11,3.5,96.97,-4.14,6.08,-4.97,0.0
2021,3,21,7,335.61,-0.56,71.31,2.69,-5.0,2.81,96.99,-2.78,6.81,-6.2,0.0
2021,3,21,8,348.26,2.31,55.81,2.56,-5.4,1.61,96.99,-1.55,7.91,-7.74,0.0
2021,3,21,9,352.35,4.59,49.38,2.69,-4.93,1.13,96.95,-0.17,8.51,-8.44,0.0
2021,3,21,10,354.81,6.41,46.94,2.93,-3.98,0.82,96.89,1.22,9.08,-9.04,0.0
2021,3,21,11,356.74,7.73,47.62,3.23,-2.64,0.55,96.82,2.54,9.75,-9.73,0.0
2021,3,21,12,357.91,8.49,49.62,3.54,-1.4,0.37,96.77,3.55,10.08,-10.07,0.0
2021,3,21,13,358.42,8.74,52.5,3.85,-0.4,0.28,96.74,4.17,10.21,-10.2,0.0
2021,3,21,14,359.34,8.15,57.75,4.03,0.35,0.12,96.72,4.26,10.16,-10.16,0.0
2021,3,21,15,0.28,7.28,64.06,4.21,0.96,-0.05,96.7,4.12,9.7,-9.7,0.0
2021,3,21,16,359.23,6.22,71.69,4.39,1.5,0.12,96.69,3.86,8.74,-8.73,0.0
2021,3,21,17,354.75,4.77,82.5,4.58,2.06,0.7,96.72,3.41,7.69,-7.66,0.0
2021,3,21,18,351.62,3.87,90.94,4.7,2.55,1.06,96.75,3.22,7.29,-7.21,0.0
2021,3,21,19,349.01,3.15,97.06,4.82,2.74,1.31,96.78,2.94,6.88,-6.76,0.0
2021,3,21,20,349.04,2.74,98.19,4.7,2.51,1.34,96.81,2.62,7.07,-6.94,0.0
2021,3,21,21,350.13,2.41,97.31,4.58,2.05,1.27,96.84,2.23,7.38,-7.27,0.0
2021,3,21,22,349.45,1.73,98.25,4.39,1.5,1.29,96.86,1.62,7.04,-6.92,0.0
2021,3,21,23,347.36,1.35,97.44,4.21,1.01,1.5,96.85,1.18,6.85,-6.69,0.0
2021,3,22,0,345.5,1.12,96.94,4.15,0.71,1.64,96.82,0.91,6.55,-6.34,0.0
2021,3,22,1,343.48,0.86,97.38,4.09,0.51,1.77,96.78,0.68,6.21,-5.95,0.0
2021,3,22,2,342.02,0.64,97.0,4.03,0.24,1.91,96.74,0.44,6.18,-5.88,0.0
2021,3,22,3,341.2,0.45,97.0,3.97,0.05,1.98,96.73,0.25,6.13,-5.8,0.0
2021,3,22,4,340.5,0.3,96.88,3.91,-0.13,2.04,96.73,0.08,6.11,-5.76,0.01
2021,3,22,5,343.19,0.11,96.69,3.85,-0.33,1.95,96.75,-0.11,6.73,-6.44,0.01
2021,3,22,6,346.22,0.24,94.81,3.78,-0.46,1.73,96.77,-0.11,7.28,-7.07,0.01
2021,3,22,7,350.25,1.19,90.0,3.85,-0.24,1.35,96.8,0.47,7.98,-7.87,0.0
2021,3,22,8,355.59,3.37,78.44,3.91,-0.0,0.69,96.83,1.69,8.93,-8.91,0.0
2021,3,22,9,357.7,5.87,65.0,3.91,-0.17,0.39,96.83,2.85,9.72,-9.71,0.0
2021,3,22,10,358.73,7.6,56.94,3.85,-0.36,0.23,96.81,3.62,10.21,-10.2,0.0
2021,3,22,11,359.49,8.61,53.38,3.85,-0.31,0.09,96.79,4.15,10.48,-10.48,0.0
2021,3,22,12,359.66,9.12,52.56,3.91,-0.04,0.06,96.77,4.54,10.65,-10.65,0.0
2021,3,22,13,0.38,9.19,53.19,3.97,0.19,-0.07,96.76,4.69,10.69,-10.69,0.0
2021,3,22,14,1.1,9.01,54.62,4.03,0.39,-0.2,96.76,4.7,10.56,-10.55,0.0
2021,3,22,15,1.35,8.32,57.5,4.09,0.45,-0.24,96.76,4.39,10.26,-10.26,0.0
2021,3,22,16,0.28,7.08,62.81,4.09,0.5,-0.05,96.81,3.79,9.51,-9.51,0.0
2021,3,22,17,356.81,5.22,72.56,4.15,0.73,0.46,96.87,2.98,8.28,-8.27,0.0
2021,3,22,18,353.11,3.52,82.62,4.15,0.87,0.91,96.95,2.19,7.62,-7.56,0.0
2021,3,22,19,348.83,2.31,90.25,4.21,0.9,1.33,97.0,1.61,6.86,-6.73,0.0
2021,3,22,20,347.06,1.45,94.56,4.15,0.69,1.44,97.02,1.07,6.42,-6.26,0.0
2021,3,22,21,344.16,0.76,97.31,4.03,0.4,1.64,97.03,0.58,6.01,-5.78,0.0
2021,3,22,22,339.78,0.28,98.0,3.91,0.02,2.03,97.04,0.15,5.88,-5.52,0.0
2021,3,22,23,338.21,-0.31,99.44,3.78,-0.4,2.01,97.03,-0.35,5.41,-5.02,0.0
2021,3,23,0,335.83,-0.45,98.0,3.72,-0.77,2.23,97.02,-0.61,5.44,-4.96,0.0
2021,3,23,1,331.19,-0.87,98.19,3.6,-1.21,2.41,97.01,-1.04,4.99,-4.38,0.0
2021,3,23,2,325.2,-1.18,97.75,3.48,-1.61,2.74,97.02,-1.4,4.8,-3.95,0.0
2021,3,23,3,322.65,-1.37,97.69,3.42,-1.83,2.82,97.04,-1.6,4.65,-3.7,0.01
2021,3,23,4,322.78,-1.46,97.38,3.36,-1.96,2.79,97.06,-1.71,4.61,-3.67,0.01
2021,3,23,5,325.12,-1.55,97.38,3.36,-2.06,2.62,97.1,-1.81,4.59,-3.77,0.01
2021,3,23,6,331.34,-1.17,94.69,3.36,-2.02,2.25,97.15,-1.6,4.69,-4.12,0.01
2021,3,23,7,336.14,-0.01,89.06,3.48,-1.56,1.8,97.19,-0.78,4.44,-4.06,0.0
2021,3,23,8,340.04,2.54,77.5,3.66,-0.97,1.43,97.24,0.79,4.19,-3.94,0.0
2021,3,23,9,344.85,5.23,65.94,3.72,-0.6,0.99,97.27,2.32,3.8,-3.66,0.0
2021,3,23,10,347.22,7.22,59.56,3.91,-0.1,0.78,97.27,3.55,3.53,-3.45,0.0
2021,3,23,11,347.12,8.75,56.12,4.09,0.51,0.75,97.25,4.63,3.37,-3.28,0.0
2021,3,23,12,346.74,9.89,54.31,4.27,1.13,0.74,97.22,5.51,3.23,-3.15,0.0
2021,3,23,13,344.78,10.69,53.25,4.39,1.59,0.8,97.2,6.14,3.04,-2.93,0.0
2021,3,23,14,341.81,10.94,53.5,4.52,1.9,0.91,97.19,6.42,2.93,-2.78,0.0
2021,3,23,15,340.77,10.79,54.94,4.58,2.12,0.99,97.18,6.45,3.01,-2.84,0.0
2021,3,23,16,337.93,9.83,64.62,5.07,3.48,0.94,97.19,6.65,2.5,-2.31,0.0
2021,3,23,17,329.38,6.41,83.69,5.19,3.86,1.23,97.21,5.14,2.42,-2.09,0.0
2021,3,23,18,328.95,4.79,86.19,4.76,2.7,1.45,97.24,3.75,2.82,-2.41,0.0
2021,3,23,19,331.35,3.9,89.94,4.64,2.41,1.38,97.25,3.15,2.88,-2.53,0.0
2021,3,23,20,332.65,3.07,95.44,4.64,2.44,1.29,97.25,2.76,2.81,-2.49,0.0
2021,3,23,21,328.27,2.56,99.69,4.7,2.55,1.37,97.25,2.55,2.6,-2.21,0.0
2021,3,23,22,321.85,2.06,100.0,4.7,2.54,1.52,97.25,2.3,2.45,-1.93,0.0
2021,3,23,23,317.25,1.52,100.0,4.7,2.47,1.62,97.24,1.99,2.39,-1.76,0.0
2021,3,24,0,314.32,1.03,100.0,4.64,2.32,1.66,97.24,1.67,2.33,-1.62,0.0
2021,3,24,1,311.93,0.58,100.0,4.58,2.1,1.69,97.24,1.34,2.27,-1.52,0.0
2021,3,24,2,310.33,0.31,100.0,4.46,1.81,1.66,97.23,1.06,2.17,-1.41,0.0
2021,3,24,3,312.93,0.13,100.0,4.33,1.41,1.45,97.23,0.77,1.98,-1.35,0.0
2021,3,24,4,316.46,0.32,100.0,4.21,0.94,1.2,97.24,0.62,1.74,-1.26,0.0
